id,y_true,y_pred,absolute_error
1733316860.598069,83.0,123.83433596242709,40.83433596242709
1733316865.612529,163.0,213.92295234626727,50.922952346267266
1733316870.626316,88.0,144.85620155198018,56.85620155198018
1733316875.640059,135.0,128.46271126779868,6.5372887322013185
1733316880.652317,264.0,244.30072899532888,19.699271004671118
1733316885.665937,182.0,147.74770463570542,34.25229536429458
1733316890.683844,172.0,144.36900640484606,27.63099359515394
1733316895.695254,109.0,108.54802746526389,0.45197253473611454
1733316900.711711,121.0,169.2311988217084,48.231198821708404
1733316905.724421,172.0,148.49368341882766,23.506316581172342
1733316910.737275,135.0,128.46271126779868,6.5372887322013185
1733316915.750979,196.0,160.67075589317804,35.32924410682196
1733316920.765411,77.0,78.90917194278398,1.9091719427839848
1733316925.780256,64.0,89.83346357830649,25.833463578306493
1733316930.793391,144.0,122.9573406793088,21.0426593206912
1733316935.808455,104.0,38.09508863254196,65.90491136745804
1733316940.821815,272.0,192.32195136984916,79.67804863015084
1733316945.842761,131.0,157.01425963883105,26.01425963883105
1733316950.858799,71.0,121.34323817635367,50.343238176353665
1733316955.874052,143.0,66.57393755401368,76.42606244598632
1733316960.889274,248.0,223.740482745929,24.259517254071
1733316965.905608,160.0,114.83926457785543,45.16073542214457
1733316970.918767,137.0,197.4742725361748,60.474272536174794
1733316975.931862,265.0,201.48184993149977,63.51815006850023
1733316985.96088,49.0,131.0928574592228,82.09285745922281
1733316990.9788,77.0,172.85465073967254,95.85465073967254
1733316995.992222,55.0,42.64913432963907,12.350865670360932
1733317001.011603,83.0,68.42634720460588,14.573652795394125
1733317006.025416,292.0,200.65977198521878,91.34022801478122
1733317011.035904,150.0,148.98348937882523,1.016510621174774
1733317016.050279,63.0,53.47336302211859,9.52663697788141
1733317021.064559,140.0,172.146765062155,32.146765062155
1733317026.07756,182.0,147.74770463570542,34.25229536429458
1733317031.092821,179.0,165.3850697733167,13.614930226683299
1733317036.109631,196.0,164.1638609596704,31.836139040329613
1733317041.12599,78.0,120.6655623118198,42.6655623118198
1733317046.13977,257.0,226.7771022027564,30.222897797243604
1733317051.153285,258.0,170.67285698732016,87.32714301267984
1733317056.166001,72.0,60.943507786527164,11.056492213472836
1733317061.179504,258.0,291.2310232238409,33.23102322384091
1733317066.192735,270.0,236.71124237224717,33.28875762775283
1733317071.206906,235.0,169.59506426542373,65.40493573457627
1733317076.22043,104.0,101.05531243166942,2.944687568330579
1733317081.23638,270.0,236.71124237224717,33.28875762775283
1733317086.24875,78.0,189.06055137911227,111.06055137911227
1733317091.264422,202.0,142.3109206622482,59.68907933775179
1733317096.278205,163.0,189.9584135315862,26.95841353158619
1733317101.291716,170.0,104.08374518466498,65.91625481533502
1733317106.307436,77.0,172.85465073967254,95.85465073967254
1733317111.321885,200.0,156.57687377662785,43.42312622337215
1733317116.335032,69.0,100.66339134964326,31.663391349643263
1733317121.350197,68.0,191.33750925921345,123.33750925921345
1733317126.364076,197.0,194.39235775717015,2.6076422428298542
1733317131.379418,71.0,121.34323817635367,50.343238176353665
1733317136.395366,128.0,72.73110766827678,55.26889233172322
1733317141.41247,270.0,291.00209870551987,21.00209870551987
1733317146.426301,121.0,169.2311988217084,48.231198821708404
1733317151.440277,232.0,230.14173331652196,1.8582666834780355
1733317156.453358,110.0,158.80803758307357,48.80803758307357
1733317161.468109,148.0,132.175618882606,15.824381117394012
1733317166.481415,259.0,158.27435685146014,100.72564314853986
1733317171.490195,196.0,160.67075589317804,35.32924410682196
1733317176.50509,96.0,85.25929885962952,10.740701140370476
1733317181.520438,163.0,189.9584135315862,26.95841353158619
1733317186.534547,147.0,174.89153227991525,27.891532279915253
1733317191.54999,70.0,174.7208351872619,104.72083518726191
1733317196.56416,83.0,68.42634720460588,14.573652795394125
1733317201.576024,242.0,257.23393439070924,15.233934390709237
1733317206.591132,262.0,179.7516611004495,82.2483388995505
1733317211.606876,51.0,122.8343501914415,71.8343501914415
1733317216.620655,141.0,154.60020867217975,13.600208672179747
1733317221.635016,77.0,61.99822774926005,15.001772250739947
1733317226.64887,124.0,135.67845383135568,11.678453831355682
1733317231.666318,67.0,187.23613210599729,120.23613210599729
1733317236.679971,91.0,180.67218665367162,89.67218665367162
1733317241.693691,44.0,126.37027691629643,82.37027691629643
1733317246.708616,127.0,119.90095828566663,7.099041714333367
1733317251.723724,272.0,192.32195136984916,79.67804863015084
1733317256.740369,111.0,171.80327594438552,60.80327594438552
1733317261.759039,111.0,106.90170583652417,4.098294163475828
1733317266.774168,71.0,86.2382275178324,15.2382275178324
1733317271.787456,263.0,183.49694638742022,79.50305361257978
1733317276.807065,152.0,220.20374610563522,68.20374610563522
1733317281.820197,85.0,58.37882693745455,26.621173062545452
1733317286.838033,178.0,163.36792373220544,14.63207626779456
1733317291.854023,190.0,142.60327729012226,47.396722709877736
1733317296.867409,94.0,97.80444810874128,3.8044481087412834
1733317301.882498,170.0,104.08374518466498,65.91625481533502
1733317306.899452,141.0,166.00456206850896,25.00456206850896
1733317311.913366,96.0,114.24418653449655,18.24418653449655
1733317316.926371,173.0,218.17956586383505,45.17956586383505
1733317321.941424,91.0,174.51578955312337,83.51578955312337
1733317326.953912,245.0,252.45178834291073,7.4517883429107314
1733317331.965246,235.0,170.44328576745667,64.55671423254333
1733317336.979279,168.0,124.01761825185305,43.98238174814695
1733317341.994697,283.0,189.1919907507226,93.8080092492774
1733317347.009721,103.0,129.83194068571228,26.831940685712283
1733317352.020301,109.0,203.86912259612146,94.86912259612146
1733317357.032865,200.0,77.05659193974893,122.94340806025107
1733317362.047474,252.0,166.8224015018536,85.17759849814641
1733317367.06078,168.0,142.21016842584348,25.789831574156523
1733317372.084562,265.0,207.92152620299922,57.07847379700078
1733317377.099586,166.0,211.75723036152326,45.757230361523256
1733317382.113457,97.0,124.3412578117174,27.341257811717398
1733317387.126912,198.0,206.7589795310343,8.7589795310343
1733317392.141979,121.0,211.264772148157,90.264772148157
1733317397.150006,68.0,191.33750925921345,123.33750925921345
1733317402.163963,262.0,160.41741938199718,101.58258061800282
1733317407.177364,235.0,169.59506426542373,65.40493573457627
1733317412.190347,163.0,189.9584135315862,26.95841353158619
1733317417.207842,196.0,160.67075589317804,35.32924410682196
1733317422.223143,178.0,128.04834082390533,49.951659176094665
1733317427.249063,336.0,254.9226747897597,81.0773252102403
1733317432.268519,249.0,210.08705555805898,38.91294444194102
1733317437.288838,48.0,73.91027256015678,25.910272560156784
1733317442.301957,102.0,87.66299299506956,14.337007004930442
1733317447.318148,200.0,144.42650416308084,55.573495836919165
1733317452.331534,64.0,89.83346357830649,25.833463578306493
1733317457.34748,164.0,187.166789277737,23.166789277736996
1733317462.363945,99.0,228.5856345084469,129.5856345084469
1733317467.373037,303.0,263.2698054419086,39.7301945580914
1733317472.387858,113.0,91.0061622716949,21.993837728305095
1733317477.401979,147.0,174.89153227991525,27.891532279915253
1733317482.415399,308.0,263.7858956299527,44.21410437004732
1733317487.430427,90.0,107.40791224077631,17.407912240776312
1733317492.44343,87.0,89.95910251657962,2.9591025165796196
1733317497.457731,208.0,230.2619844126803,22.261984412680306
1733317502.471401,173.0,218.17956586383505,45.17956586383505
1733317507.483822,64.0,116.58158338760444,52.58158338760444
1733317512.500245,151.0,164.48803383176866,13.48803383176866
1733317517.514193,111.0,124.51667354531327,13.516673545313267
1733317522.532424,263.0,183.49694638742022,79.50305361257978
1733317527.546709,232.0,189.19499969251876,42.80500030748124
1733317532.559681,151.0,164.48803383176866,13.48803383176866
1733317537.572224,107.0,179.47709948062067,72.47709948062067
1733317542.586596,107.0,113.03465398619905,6.0346539861990465
1733317547.599753,140.0,128.82556725044935,11.174432749550647
1733317552.616016,109.0,156.8133580599175,47.813358059917505
1733317557.628937,84.0,99.13913986893144,15.139139868931437
1733317562.645879,109.0,203.86912259612146,94.86912259612146
1733317567.658715,259.0,158.27435685146014,100.72564314853986
1733317572.674208,50.0,140.45908566353486,90.45908566353486
1733317577.688327,135.0,128.46271126779868,6.5372887322013185
1733317582.703248,295.0,221.77392889122234,73.22607110877766
1733317587.718968,214.0,122.10329364604544,91.89670635395456
1733317592.734674,181.0,84.17329376111893,96.82670623888107
1733317597.746602,39.0,58.4686736724457,19.468673672445703
1733317602.760641,86.0,155.22757789951248,69.22757789951248
1733317607.775217,61.0,114.23541271146016,53.23541271146016
1733317612.790541,107.0,113.03465398619905,6.0346539861990465
1733317617.803967,52.0,61.1286680946513,9.128668094651303
1733317622.820294,248.0,216.00836594105994,31.991634058940065
1733317627.833611,97.0,124.3412578117174,27.341257811717398
1733317632.851243,129.0,158.71496032215657,29.71496032215657
1733317637.869842,44.0,126.37027691629643,82.37027691629643
1733317642.888722,118.0,98.48382889703299,19.516171102967007
1733317647.903674,258.0,170.67285698732016,87.32714301267984
1733317652.91578,122.0,169.70306360529418,47.703063605294176
1733317657.927727,142.0,189.8713185194267,47.871318519426694
1733317662.941492,101.0,186.3924514990171,85.39245149901711
1733317667.954708,245.0,252.45178834291073,7.4517883429107314
1733317672.970262,64.0,119.48384406500097,55.483844065000966
1733317677.983477,129.0,158.71496032215657,29.71496032215657
1733317682.997028,81.0,99.59049696614417,18.590496966144173
1733317688.009789,75.0,68.07109214879472,6.928907851205281
1733317693.025986,74.0,131.08564973096998,57.085649730969976
1733317698.039864,166.0,211.75723036152326,45.757230361523256
1733317703.054685,55.0,81.79851556715472,26.798515567154723
1733317708.069882,151.0,206.11637746200643,55.116377462006426
1733317713.086372,192.0,216.21577209994737,24.215772099947372
1733317718.108128,83.0,123.83433596242709,40.83433596242709
1733317723.124182,233.0,202.40028088712938,30.599719112870616
1733317728.139372,248.0,223.740482745929,24.259517254071
1733317733.15435,95.0,152.75921551728555,57.759215517285554
1733317738.168693,142.0,189.8713185194267,47.871318519426694
1733317743.183158,97.0,124.3412578117174,27.341257811717398
1733317748.195929,155.0,222.48361014848808,67.48361014848808
1733317753.209274,179.0,115.06927393282328,63.93072606717672
1733317758.222743,64.0,119.48384406500097,55.483844065000966
1733317763.236122,90.0,177.2721604731096,87.27216047310961
1733317768.25027,84.0,92.86437134294496,8.864371342944963
1733317773.265437,104.0,38.09508863254196,65.90491136745804
1733317778.277543,110.0,163.0157804598917,53.01578045989169
1733317783.291831,276.0,157.87622023133642,118.12377976866358
1733317788.309987,111.0,171.80327594438552,60.80327594438552
1733317793.32484,61.0,114.23541271146016,53.23541271146016
1733317798.339759,91.0,91.203790265923,0.2037902659230042
1733317803.35458,40.0,136.2340653108199,96.23406531081989
1733317808.368703,87.0,112.82246612771675,25.82246612771675
1733317813.385396,55.0,74.15429264703332,19.154292647033316
1733317818.395385,248.0,203.7505820486254,44.249417951374596
1733317823.408888,74.0,88.10180945898983,14.101809458989834
1733317828.422707,217.0,180.13119806631482,36.86880193368518
1733317833.435698,243.0,274.87138877845035,31.871388778450353
1733317838.447951,245.0,164.33852432326026,80.66147567673974
1733317843.462541,191.0,193.3160440937124,2.3160440937124065
1733317848.476324,128.0,98.72418096807094,29.27581903192906
1733317853.489622,151.0,206.11637746200643,55.116377462006426
1733317858.50432,47.0,46.59573859486116,0.4042614051388398
1733317863.517963,131.0,157.01425963883105,26.01425963883105
1733317868.529125,42.0,80.43415128936289,38.43415128936289
1733317873.543592,236.0,230.5772242337341,5.422775766265886
1733317878.558985,216.0,170.65576194574703,45.34423805425297
1733317883.574682,50.0,140.45908566353486,90.45908566353486
1733317888.589714,214.0,146.99859729435818,67.00140270564182
1733317893.603418,79.0,116.18374385594583,37.183743855945835
1733317898.617476,321.0,235.29901729836644,85.70098270163356
1733317903.628965,242.0,171.26952877957942,70.73047122042058
1733317908.641936,229.0,189.1758623489316,39.82413765106841
1733317913.656052,192.0,216.21577209994737,24.215772099947372
1733317918.672902,128.0,72.73110766827678,55.26889233172322
1733317923.686256,128.0,98.72418096807094,29.27581903192906
1733317928.698181,69.0,100.66339134964326,31.663391349643263
1733317933.715526,59.0,121.85910435040009,62.85910435040009
1733317938.731353,252.0,153.68650947308407,98.31349052691593
1733317943.747979,248.0,216.00836594105994,31.991634058940065
1733317948.762532,94.0,158.3490236300328,64.3490236300328
1733317953.776751,118.0,155.51050404974444,37.51050404974444
1733317958.791127,142.0,142.51668652733716,0.516686527337157
1733317963.80589,135.0,128.46271126779868,6.5372887322013185
1733317968.819099,42.0,80.54657032878033,38.546570328780334
1733317973.83384,275.0,214.02865025276205,60.97134974723795
1733317978.849982,225.0,169.5568762854548,55.44312371454521
1733317983.865449,167.0,184.0685612435638,17.068561243563806
1733317988.87844,170.0,134.57861970761707,35.421380292382935
1733317993.893184,128.0,228.664421229978,100.66442122997799
1733317998.907458,135.0,103.56520878091511,31.434791219084886
1733318003.922886,293.0,199.69676012983768,93.30323987016232
1733318008.937139,83.0,139.16518517681556,56.165185176815555
1733318013.950252,72.0,109.99902779890027,37.99902779890027
1733318018.969474,259.0,240.07103693707936,18.928963062920644
1733318023.984501,42.0,80.54657032878033,38.546570328780334
1733318029.007355,39.0,58.4686736724457,19.468673672445703
1733318034.024097,236.0,230.5772242337341,5.422775766265886
1733318039.041049,64.0,89.83346357830649,25.833463578306493
1733318044.054734,272.0,239.46228792160946,32.53771207839054
1733318049.070542,182.0,139.11094848513832,42.88905151486168
1733318054.085066,243.0,274.87138877845035,31.871388778450353
1733318059.09867,94.0,97.80444810874128,3.8044481087412834
1733318064.113809,99.0,57.49360930033755,41.50639069966245
1733318069.128038,244.0,178.70266868702,65.29733131297999
1733318074.141885,118.0,103.07811228303233,14.921887716967674
1733318079.153565,275.0,234.90789953342886,40.09210046657114
1733318084.171695,262.0,160.41741938199718,101.58258061800282
1733318089.187403,81.0,143.49771798721363,62.49771798721363
1733318094.206569,72.0,65.3907931623051,6.609206837694899
1733318099.22251,281.0,283.6355672939131,2.635567293913084
1733318104.237777,71.0,110.77572615064625,39.77572615064625
1733318109.251837,177.0,119.15634476346727,57.843655236532726
1733318114.268775,99.0,57.49360930033755,41.50639069966245
1733318119.282773,219.0,146.6456135715725,72.35438642842749
1733318124.298874,252.0,166.8224015018536,85.17759849814641
1733318129.312862,75.0,68.07109214879472,6.928907851205281
1733318134.33002,281.0,283.6355672939131,2.635567293913084
1733318139.347905,219.0,146.6456135715725,72.35438642842749
1733318144.365246,107.0,179.47709948062067,72.47709948062067
1733318149.381445,91.0,153.63331639514493,62.63331639514493
1733318154.395774,270.0,291.00209870551987,21.00209870551987
1733318159.41332,65.0,126.01950348470086,61.01950348470086
1733318164.426197,81.0,143.49771798721363,62.49771798721363
1733318169.440459,177.0,119.15634476346727,57.843655236532726
1733318174.457582,102.0,106.92918500252972,4.929185002529721
1733318179.47539,51.0,83.06700705458265,32.067007054582646
1733318184.491875,268.0,225.1286032036448,42.871396796355214
1733318189.500363,150.0,203.0562833697471,53.05628336974709
1733318194.515072,123.0,197.50400064427618,74.50400064427618
1733318199.532326,200.0,151.24730648245344,48.75269351754656
1733318204.549583,200.0,156.57687377662785,43.42312622337215
1733318209.564085,108.0,105.2050782794165,2.7949217205835026
1733318214.580088,48.0,52.609223221094894,4.609223221094894
1733318219.593021,137.0,97.12927989718484,39.870720102815156
1733318224.61105,192.0,216.21577209994737,24.215772099947372
1733318229.625658,233.0,199.27989729779497,33.720102702205025
1733318234.645122,75.0,73.14153913173813,1.8584608682618722
1733318239.658419,209.0,157.93215937839972,51.06784062160028
1733318244.677184,185.0,158.36452405128574,26.63547594871426
1733318249.69012,200.0,156.57687377662785,43.42312622337215
1733318254.707623,96.0,85.25929885962952,10.740701140370476
1733318259.722484,163.0,213.92295234626727,50.922952346267266
1733318264.739478,253.0,122.05953122619385,130.94046877380615
1733318269.757344,63.0,53.47336302211859,9.52663697788141
1733318274.770629,64.0,89.83346357830649,25.833463578306493
1733318279.79056,321.0,235.29901729836644,85.70098270163356
1733318284.804068,132.0,246.29404388168697,114.29404388168697
1733318289.823023,99.0,228.5856345084469,129.5856345084469
1733318294.840129,190.0,173.25293019933895,16.747069800661052
1733318299.857787,72.0,50.859338459277225,21.140661540722775
1733318304.879977,84.0,174.7880372129362,90.78803721293619
1733318309.897009,147.0,174.89153227991525,27.891532279915253
1733318314.917525,202.0,147.72007505052477,54.27992494947523
1733318319.929245,55.0,149.46756884126117,94.46756884126117
1733318324.948688,311.0,174.82795264879474,136.17204735120526
1733318329.963061,265.0,165.79595853246482,99.20404146753518
1733318334.981015,138.0,171.82608717603588,33.826087176035884
1733318339.993939,332.0,220.67470467262453,111.32529532737547
1733318345.010138,85.0,179.09310043820554,94.09310043820554
1733318350.021831,68.0,113.11352854390736,45.113528543907364
1733318355.041252,242.0,171.26952877957942,70.73047122042058
1733318360.056888,257.0,190.66264878136707,66.33735121863293
1733318365.074657,178.0,163.36792373220544,14.63207626779456
1733318370.088697,196.0,164.1638609596704,31.836139040329613
1733318375.103251,308.0,263.7858956299527,44.21410437004732
1733318380.116313,233.0,202.40028088712938,30.599719112870616
1733318385.136105,174.0,172.6762701758009,1.3237298241990914
1733318390.149351,111.0,124.51667354531327,13.516673545313267
1733318395.163497,64.0,119.48384406500097,55.483844065000966
1733318400.179023,81.0,143.49771798721363,62.49771798721363
1733318405.194259,222.0,198.06602002302932,23.933979976970676
1733318410.212006,71.0,86.2382275178324,15.2382275178324
1733318415.224863,217.0,180.13119806631482,36.86880193368518
1733318420.242361,113.0,91.0061622716949,21.993837728305095
1733318425.256568,72.0,50.859338459277225,21.140661540722775
1733318430.2696,277.0,254.06106202466918,22.938937975330816
1733318435.282631,109.0,203.86912259612146,94.86912259612146
1733318440.293607,258.0,234.58534354544747,23.414656454552528
1733322988.790638,65.0,99.7376248784888,34.7376248784888
1733322993.822265,116.0,45.00931180037145,70.99068819962855
1733322998.838451,102.0,111.44927557408718,9.449275574087181
1733323003.852505,187.0,140.41873717359746,46.581262826402536
1733323008.865239,111.0,124.51667354531327,13.516673545313267
1733323013.876877,311.0,174.82795264879474,136.17204735120526
1733323018.891557,317.0,230.559465946703,86.440534053297
1733323023.907618,148.0,132.175618882606,15.824381117394012
1733323028.920658,140.0,172.146765062155,32.146765062155
1733323033.93447,110.0,158.80803758307357,48.80803758307357
1733323038.946692,202.0,142.3109206622482,59.68907933775179
1733323043.958584,129.0,190.14593543639543,61.14593543639543
1733323048.971147,90.0,136.93198963427244,46.93198963427244
1733323053.98437,141.0,166.00456206850896,25.00456206850896
1733323058.997428,158.0,95.3081803713743,62.691819628625694
1733323064.009885,118.0,103.07811228303233,14.921887716967674
1733323069.022524,51.0,75.16727585048733,24.16727585048733
1733323074.034451,200.0,156.57687377662785,43.42312622337215
1735576340.247038,110.0,158.80803758307357,48.80803758307357
1735576345.26808,71.0,121.34323817635367,50.343238176353665
1735576350.294655,174.0,172.6762701758009,1.3237298241990914
1735576355.319756,87.0,112.82246612771675,25.82246612771675
1735576360.346733,107.0,179.47709948062067,72.47709948062067
1735576365.366555,68.0,113.11352854390736,45.113528543907364
1735576370.387946,104.0,101.05531243166942,2.944687568330579
1735576375.409759,60.0,133.8553499988637,73.85534999886369
1735576380.433663,281.0,253.30735119625587,27.692648803744135
1735576385.456124,68.0,191.33750925921345,123.33750925921345
1735576390.477955,200.0,179.15539665935964,20.84460334064036
1735576395.499629,85.0,152.82859640938923,67.82859640938923
1735576400.521221,280.0,235.4717536036769,44.52824639632311
1735576405.542403,297.0,207.99720922269023,89.00279077730977
1735576410.563777,68.0,120.33395775259488,52.333957752594884
1735576415.590947,198.0,206.7589795310343,8.7589795310343
1735576420.615291,252.0,166.8224015018536,85.17759849814641
1735576425.633062,178.0,190.33862547261316,12.33862547261316
1735576430.65553,109.0,203.86912259612146,94.86912259612146
1735576435.677382,110.0,163.0157804598917,53.01578045989169
1735576440.701298,154.0,159.34185386962795,5.341853869627954
1735576445.729448,258.0,170.67285698732016,87.32714301267984
1735576450.751123,293.0,199.69676012983768,93.30323987016232
1735576455.777022,148.0,132.175618882606,15.824381117394012
1735576460.798042,217.0,231.2948088274103,14.294808827410293
1735576465.822172,132.0,121.22650413525088,10.773495864749123
1735576470.842897,70.0,174.7208351872619,104.72083518726191
1735576475.868257,341.0,261.5033009537206,79.49669904627939
1735576480.888258,206.0,162.37809618375738,43.62190381624262
1735576485.911373,163.0,189.9584135315862,26.95841353158619
1735576490.938169,189.0,204.06083656673704,15.060836566737038
1735576495.963596,99.0,228.5856345084469,129.5856345084469
1735576500.983715,174.0,172.6762701758009,1.3237298241990914
1735576506.006478,277.0,254.06106202466918,22.938937975330816
1735576511.026155,60.0,117.99524599044125,57.99524599044125
1735576516.051676,87.0,89.95910251657962,2.9591025165796196
1735576521.074311,171.0,177.17568486302878,6.175684863028778
1735576526.100484,310.0,258.030719810275,51.969280189725
1735576531.129806,58.0,165.09471401739233,107.09471401739233
1735576536.154592,87.0,112.82246612771675,25.82246612771675
1735576541.175822,162.0,125.04342485444745,36.95657514555255
1735576546.202104,68.0,113.11352854390736,45.113528543907364
1735576551.228574,128.0,98.72418096807094,29.27581903192906
1735576556.251905,88.0,114.14481794014834,26.144817940148343
1735576561.273942,295.0,221.77392889122234,73.22607110877766
1735576566.297098,138.0,73.89130778563505,64.10869221436495
1735576571.316883,262.0,179.7516611004495,82.2483388995505
1735576576.339341,115.0,138.35423107449964,23.354231074499637
1735576581.363223,148.0,132.175618882606,15.824381117394012
1735576586.385913,185.0,158.36452405128574,26.63547594871426
1735576591.406383,97.0,110.07273590446452,13.072735904464523
1735576596.432585,96.0,61.073899384171284,34.926100615828716
1735576601.450284,84.0,99.13913986893144,15.139139868931437
1735576606.474948,219.0,140.022576097366,78.977423902634
1735576611.499885,206.0,166.91487055437787,39.08512944562213
1735576616.523681,197.0,150.50948202984713,46.490517970152865
1735576621.548194,54.0,93.67244614539979,39.67244614539979
1735576626.572334,96.0,114.24418653449655,18.24418653449655
1735576631.591606,150.0,148.98348937882523,1.016510621174774
1735576688.494449,178.0,193.01767569490363,15.01767569490363
1735576693.524118,244.0,178.70266868702,65.29733131297999
1735576698.550388,191.0,125.279399604834,65.720600395166
1735576703.57517,151.0,206.11637746200643,55.116377462006426
1735576708.60502,43.0,61.91745607289509,18.917456072895092
1735576713.647829,64.0,116.58158338760444,52.58158338760444
1735576718.672948,72.0,79.33316712217174,7.333167122171744
1735576723.698694,60.0,117.99524599044125,57.99524599044125
1735576728.724134,84.0,92.86437134294496,8.864371342944963
1735576733.755416,90.0,136.93198963427244,46.93198963427244
1735576738.782758,220.0,211.85920933166517,8.14079066833483
1735576743.808538,258.0,291.2310232238409,33.23102322384091
1735576748.83518,219.0,140.022576097366,78.977423902634
1735576753.864214,93.0,141.8210161675293,48.82101616752931
1735576758.894316,69.0,111.54550875990512,42.54550875990512
1735576763.925646,139.0,125.30004147454359,13.69995852545641
1735576768.951466,208.0,230.2619844126803,22.261984412680306
1735576773.979443,170.0,191.16913737313726,21.16913737313726
1735576779.001435,220.0,198.3657597782563,21.63424022174371
1735576784.02577,310.0,213.58474731592622,96.41525268407378
1735576789.053282,70.0,174.7208351872619,104.72083518726191
1735576794.083478,142.0,109.49622651124143,32.50377348875857
1735576799.109821,98.0,79.93929115905644,18.060708840943562
1735576804.140844,60.0,117.99524599044125,57.99524599044125
1735576809.167092,134.0,73.03217181464241,60.96782818535759
1735576814.19677,202.0,142.3109206622482,59.68907933775179
1735576819.225313,75.0,73.14153913173813,1.8584608682618722
1735576824.255503,72.0,79.33316712217174,7.333167122171744
1735576829.281044,93.0,87.12142621227443,5.878573787725571
1735576834.315741,102.0,87.66299299506956,14.337007004930442
1735576839.348695,51.0,83.06700705458265,32.067007054582646
1735576844.374941,208.0,230.2619844126803,22.261984412680306
1735576849.401535,265.0,207.92152620299922,57.07847379700078
1735576854.427767,132.0,121.22650413525088,10.773495864749123
1735576859.452944,275.0,214.02865025276205,60.97134974723795
1735576864.480669,173.0,200.44085356158348,27.44085356158348
1735576869.503498,164.0,187.166789277737,23.166789277736996
1735576874.528959,200.0,77.05659193974893,122.94340806025107
1735576879.556016,102.0,111.44927557408718,9.449275574087181
1735576884.580822,90.0,107.40791224077631,17.407912240776312
1735576889.611072,181.0,174.16595788399368,6.834042116006316
1735576894.639801,96.0,85.25929885962952,10.740701140370476
1735576904.696907,217.0,231.2948088274103,14.294808827410293
1735576909.721608,104.0,157.72588257467416,53.72588257467416
1735576914.750564,295.0,221.77392889122234,73.22607110877766
1735576919.776791,173.0,200.44085356158348,27.44085356158348
1735576924.803497,63.0,104.83878054686835,41.83878054686835
1735576929.824265,258.0,234.58534354544747,23.414656454552528
1735576934.856744,268.0,210.87358259572397,57.126417404276026
1735576939.882035,215.0,245.15893112913434,30.158931129134345
1735576944.906306,87.0,112.82246612771675,25.82246612771675
1735576949.935862,68.0,113.11352854390736,45.113528543907364
1735576954.966951,88.0,95.06218626579104,7.062186265791041
1735576959.990085,288.0,209.09168695805238,78.90831304194762
1735577216.346956,71.0,113.79533366703389,42.79533366703389
1735577221.373339,90.0,107.40791224077631,17.407912240776312
1735577226.398767,261.0,232.97417792052613,28.02582207947387
1735577231.423174,125.0,101.83547601327307,23.164523986726934
1735577236.44978,168.0,142.21016842584348,25.789831574156523
